#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Ctnnb1	Wnt10a	2093883	2093842	10090.ENSMUSP00000007130	10090.ENSMUSP00000006718	0	0	0	0	0	0.164	0	0.428	0.501
T	Wnt4	2106026	2099636	10090.ENSMUSP00000074236	10090.ENSMUSP00000036580	0	0	0	0	0	0.108	0	0.462	0.500
Wnt7b	Nkd1	2111258	2098988	10090.ENSMUSP00000105051	10090.ENSMUSP00000034086	0	0	0	0	0	0.247	0	0.363	0.500
Cth	Gart	2112417	2095908	10090.ENSMUSP00000113672	10090.ENSMUSP00000023684	0	0	0	0	0	0	0	0.499	0.499
Mtrr	Fpgs	2100260	2097116	10090.ENSMUSP00000039810	10090.ENSMUSP00000028148	0	0	0	0	0	0	0	0.499	0.499
Frzb	Gsk3b	2097203	2095854	10090.ENSMUSP00000028389	10090.ENSMUSP00000023507	0	0	0	0	0	0.196	0	0.402	0.498
Wnt5a	Pygo1	2104589	2101082	10090.ENSMUSP00000064878	10090.ENSMUSP00000044368	0	0	0	0	0	0.266	0	0.345	0.498
Wnt5b	T	2112347	2106026	10090.ENSMUSP00000113188	10090.ENSMUSP00000074236	0	0	0	0	0	0.165	0	0.424	0.498
Ctbp1	Mtrr	2106847	2100260	10090.ENSMUSP00000078682	10090.ENSMUSP00000039810	0	0	0	0	0.095	0.105	0.429	0	0.497
Ctbp2	Mtrr	2113961	2100260	10090.ENSMUSP00000130294	10090.ENSMUSP00000039810	0	0	0	0	0.095	0.105	0.429	0	0.497
Jun	Wnt1	2102864	2095926	10090.ENSMUSP00000054270	10090.ENSMUSP00000023734	0	0	0	0	0	0	0	0.497	0.497
Wnt5b	Apc	2112347	2106775	10090.ENSMUSP00000113188	10090.ENSMUSP00000078337	0	0	0	0	0	0.138	0.311	0.221	0.497
Slc19a1	Mthfd1	2110682	2095182	10090.ENSMUSP00000101050	10090.ENSMUSP00000021443	0	0	0	0	0.118	0	0	0.452	0.496
Pygo1	Wnt3a	2101082	2094044	10090.ENSMUSP00000044368	10090.ENSMUSP00000010044	0	0	0	0	0	0.266	0	0.342	0.496
Wnt7b	Apc	2111258	2106775	10090.ENSMUSP00000105051	10090.ENSMUSP00000078337	0	0	0	0	0	0.138	0.311	0.217	0.494
Mapk8	Cdh1	2111593	2093091	10090.ENSMUSP00000107576	10090.ENSMUSP00000000312	0	0	0	0	0	0	0	0.493	0.493
Shmt2	Cdk4	2096621	2093868	10090.ENSMUSP00000026470	10090.ENSMUSP00000006911	0	0	0	0	0.481	0	0	0.063	0.493
Apc	Wnt4	2106775	2099636	10090.ENSMUSP00000078337	10090.ENSMUSP00000036580	0	0	0	0	0	0.138	0.311	0.213	0.491
Mars	Mat2a	2114016	2107985	10090.ENSMUSP00000130666	10090.ENSMUSP00000087118	0	0	0	0	0.179	0	0	0.405	0.491
Apc	Wnt7a	2106775	2098401	10090.ENSMUSP00000078337	10090.ENSMUSP00000032180	0	0	0	0	0	0.138	0.311	0.213	0.491
Apc	Wnt2b	2106775	2097506	10090.ENSMUSP00000078337	10090.ENSMUSP00000029429	0	0	0	0	0	0.138	0.311	0.213	0.491
Nkd1	Wnt2b	2098988	2097506	10090.ENSMUSP00000034086	10090.ENSMUSP00000029429	0	0	0	0	0	0.247	0	0.351	0.490
Mthfd1	Hspa8	2095182	2094310	10090.ENSMUSP00000021443	10090.ENSMUSP00000015800	0	0	0	0	0	0.083	0	0.465	0.489
Apc	Wnt16	2106775	2098273	10090.ENSMUSP00000078337	10090.ENSMUSP00000031681	0	0	0	0	0	0.135	0.310	0.213	0.489
Gart	Cdk4	2095908	2093868	10090.ENSMUSP00000023684	10090.ENSMUSP00000006911	0	0	0	0	0.341	0	0	0.256	0.488
Bhmt	Mthfd1	2109573	2095182	10090.ENSMUSP00000096912	10090.ENSMUSP00000021443	0	0	0	0	0	0	0	0.488	0.488
Tcf7	Nkd1	2107629	2098988	10090.ENSMUSP00000084055	10090.ENSMUSP00000034086	0	0	0	0	0	0	0	0.487	0.487
T	Dvl2	2106026	2094637	10090.ENSMUSP00000074236	10090.ENSMUSP00000019362	0	0	0	0	0	0	0	0.487	0.487
Mtrr	Myc	2100260	2095683	10090.ENSMUSP00000039810	10090.ENSMUSP00000022971	0	0	0	0	0	0	0.483	0.048	0.486
Mapk8	Wnt1	2111593	2095926	10090.ENSMUSP00000107576	10090.ENSMUSP00000023734	0	0	0	0	0	0	0	0.484	0.485
Gsk3b	Sfrp4	2095854	2093430	10090.ENSMUSP00000023507	10090.ENSMUSP00000002883	0	0	0	0	0	0.196	0	0.386	0.485
Myc	Ppp2r5d	2095683	2093420	10090.ENSMUSP00000022971	10090.ENSMUSP00000002839	0	0	0	0	0	0.106	0.434	0.065	0.485
Mapk8	Wnt7a	2111593	2098401	10090.ENSMUSP00000107576	10090.ENSMUSP00000032180	0	0	0	0	0	0	0	0.483	0.483
Jun	Mtrr	2102864	2100260	10090.ENSMUSP00000054270	10090.ENSMUSP00000039810	0	0	0	0	0	0	0.417	0.149	0.483
Cth	Fpgs	2112417	2097116	10090.ENSMUSP00000113672	10090.ENSMUSP00000028148	0.399	0	0	0	0	0	0	0.176	0.483
Gsk3b	Wnt10a	2095854	2093842	10090.ENSMUSP00000023507	10090.ENSMUSP00000006718	0	0	0	0	0	0.165	0	0.406	0.482
Jun	Ppp2ca	2102864	2094923	10090.ENSMUSP00000054270	10090.ENSMUSP00000020608	0	0	0	0	0	0.164	0	0.403	0.481
Csnk1a1	Fzd1	2113706	2103611	10090.ENSMUSP00000128871	10090.ENSMUSP00000058629	0	0	0	0	0	0.115	0	0.437	0.481
Jun	Wnt3a	2102864	2094044	10090.ENSMUSP00000054270	10090.ENSMUSP00000010044	0	0	0	0	0	0	0	0.479	0.479
Wnt5a	Jun	2104589	2102864	10090.ENSMUSP00000064878	10090.ENSMUSP00000054270	0	0	0	0	0	0	0	0.479	0.479
T	Dkk1	2106026	2096415	10090.ENSMUSP00000074236	10090.ENSMUSP00000025803	0	0	0	0	0	0	0	0.479	0.479
Ep300	Bok	2104849	2096923	10090.ENSMUSP00000066789	10090.ENSMUSP00000027499	0	0	0	0	0	0	0.417	0.141	0.478
Cdk4	Dnmt1	2093868	2093584	10090.ENSMUSP00000006911	10090.ENSMUSP00000004202	0	0	0	0	0.335	0	0	0.248	0.478
T	Wnt7a	2106026	2098401	10090.ENSMUSP00000074236	10090.ENSMUSP00000032180	0	0	0	0	0	0.108	0	0.438	0.477
Lrp5	Wif1	2096438	2094864	10090.ENSMUSP00000025856	10090.ENSMUSP00000020439	0	0	0	0	0	0	0	0.477	0.477
Wnt7a	Myc	2098401	2095683	10090.ENSMUSP00000032180	10090.ENSMUSP00000022971	0	0	0	0	0	0	0.389	0.178	0.476
T	Wnt2	2106026	2094091	10090.ENSMUSP00000074236	10090.ENSMUSP00000010941	0	0	0	0	0	0.108	0	0.436	0.476
Mthfs	Fpgs	2107433	2097116	10090.ENSMUSP00000082354	10090.ENSMUSP00000028148	0.172	0	0	0	0	0	0	0.394	0.476
Mthfd1l	Hspa8	2099574	2094310	10090.ENSMUSP00000036178	10090.ENSMUSP00000015800	0	0	0	0	0	0.083	0	0.452	0.476
Slc19a1	Mthfr	2110682	2105247	10090.ENSMUSP00000101050	10090.ENSMUSP00000069774	0	0	0	0	0	0	0	0.475	0.475
Wnt7b	Myc	2111258	2095683	10090.ENSMUSP00000105051	10090.ENSMUSP00000022971	0	0	0	0	0	0	0.389	0.175	0.474
Mthfs	Mthfr	2107433	2105247	10090.ENSMUSP00000082354	10090.ENSMUSP00000069774	0.128	0	0	0	0	0	0	0.422	0.474
Axin1	Kremen1	2105990	2094939	10090.ENSMUSP00000073974	10090.ENSMUSP00000020662	0	0	0	0	0	0	0	0.473	0.473
Mars	Ahcyl1	2114016	2097534	10090.ENSMUSP00000130666	10090.ENSMUSP00000029490	0.069	0	0	0	0.339	0	0	0.213	0.473
Mars	Ahcyl2	2114016	2112079	10090.ENSMUSP00000130666	10090.ENSMUSP00000110897	0.069	0	0	0	0.339	0	0	0.213	0.473
Mat2a	Hspa8	2107985	2094310	10090.ENSMUSP00000087118	10090.ENSMUSP00000015800	0.065	0	0	0	0.230	0	0	0.326	0.472
Axin1	Frzb	2105990	2097203	10090.ENSMUSP00000073974	10090.ENSMUSP00000028389	0	0	0	0	0	0	0	0.471	0.471
Tyms	Ctnnb1	2096725	2093883	10090.ENSMUSP00000026846	10090.ENSMUSP00000007130	0.069	0	0	0	0	0	0	0.455	0.471
Tcf7	Pygo1	2107629	2101082	10090.ENSMUSP00000084055	10090.ENSMUSP00000044368	0	0	0	0	0	0	0	0.471	0.471
Mat2a	Atic	2107985	2096883	10090.ENSMUSP00000087118	10090.ENSMUSP00000027384	0.069	0	0	0	0.106	0	0	0.414	0.470
Btrc	Myc	2105396	2095683	10090.ENSMUSP00000070728	10090.ENSMUSP00000022971	0	0	0	0	0	0.165	0	0.392	0.470
Frzb	Wnt10a	2097203	2093842	10090.ENSMUSP00000028389	10090.ENSMUSP00000006718	0	0	0	0	0	0.204	0	0.362	0.470
Wnt11	Cdh1	2104506	2093091	10090.ENSMUSP00000064333	10090.ENSMUSP00000000312	0	0	0	0	0	0	0	0.470	0.470
Mat2a	Tcn2	2107985	2094957	10090.ENSMUSP00000087118	10090.ENSMUSP00000020710	0	0	0	0	0	0	0	0.467	0.467
Nkd1	Wnt2	2098988	2094091	10090.ENSMUSP00000034086	10090.ENSMUSP00000010941	0	0	0	0	0	0.247	0	0.316	0.463
Wnt11	Nkd1	2104506	2098988	10090.ENSMUSP00000064333	10090.ENSMUSP00000034086	0	0	0	0	0	0.166	0	0.382	0.463
Nkd1	Wnt3	2098988	2093060	10090.ENSMUSP00000034086	10090.ENSMUSP00000000127	0	0	0	0	0	0.247	0	0.316	0.463
Porcn	Dvl1	2106493	2098025	10090.ENSMUSP00000076790	10090.ENSMUSP00000030948	0	0	0	0	0	0	0	0.462	0.462
Wnt7b	T	2111258	2106026	10090.ENSMUSP00000105051	10090.ENSMUSP00000074236	0	0	0	0	0	0.108	0	0.421	0.462
Mat2a	Mthfd2	2107985	2093734	10090.ENSMUSP00000087118	10090.ENSMUSP00000005810	0	0	0	0	0	0.065	0	0.447	0.461
Frzb	Ctnnb1	2097203	2093883	10090.ENSMUSP00000028389	10090.ENSMUSP00000007130	0	0	0	0	0	0.119	0	0.412	0.460
Mthfr	Gart	2105247	2095908	10090.ENSMUSP00000069774	10090.ENSMUSP00000023684	0.083	0	0	0	0.111	0	0	0.391	0.460
Gnmt	Ftcd	2093424	2093205	10090.ENSMUSP00000002846	10090.ENSMUSP00000001183	0	0	0	0	0.367	0	0	0.183	0.460
Ahcyl2	Amt	2112079	2099395	10090.ENSMUSP00000110897	10090.ENSMUSP00000035230	0.069	0	0	0	0.071	0	0	0.425	0.459
Amt	Ahcyl1	2099395	2097534	10090.ENSMUSP00000035230	10090.ENSMUSP00000029490	0.069	0	0	0	0.071	0	0	0.425	0.459
Ahcy	Amt	2104120	2099395	10090.ENSMUSP00000061851	10090.ENSMUSP00000035230	0.069	0	0	0	0.071	0	0	0.425	0.459
Wnt11	Fgf4	2104506	2103297	10090.ENSMUSP00000064333	10090.ENSMUSP00000056752	0	0	0	0	0	0.065	0	0.444	0.458
Ppp2ca	Csnk1d	2094923	2094490	10090.ENSMUSP00000020608	10090.ENSMUSP00000018274	0	0	0	0	0.075	0.270	0	0.262	0.458
Mtr	Tcn2	2109768	2094957	10090.ENSMUSP00000097442	10090.ENSMUSP00000020710	0	0	0	0	0	0	0	0.457	0.457
T	Wnt2b	2106026	2097506	10090.ENSMUSP00000074236	10090.ENSMUSP00000029429	0	0	0	0	0	0.108	0	0.416	0.457
Sox17	Cdh1	2096773	2093091	10090.ENSMUSP00000027035	10090.ENSMUSP00000000312	0	0	0	0	0	0	0	0.457	0.457
Sardh	Bhmt	2110430	2109573	10090.ENSMUSP00000099950	10090.ENSMUSP00000096912	0	0	0	0	0.124	0	0	0.404	0.456
Mtrr	Folr1	2100260	2093301	10090.ENSMUSP00000039810	10090.ENSMUSP00000001882	0	0	0	0	0	0	0	0.456	0.456
Mthfr	Fpgs	2105247	2097116	10090.ENSMUSP00000069774	10090.ENSMUSP00000028148	0	0	0	0	0	0	0	0.455	0.455
Mtr	Fpgs	2109768	2097116	10090.ENSMUSP00000097442	10090.ENSMUSP00000028148	0	0	0	0	0.070	0	0	0.437	0.455
Wnt16	Frzb	2098273	2097203	10090.ENSMUSP00000031681	10090.ENSMUSP00000028389	0	0	0	0	0	0.204	0	0.341	0.453
Mtrr	Folh1	2100260	2093293	10090.ENSMUSP00000039810	10090.ENSMUSP00000001824	0	0	0	0	0	0	0	0.453	0.453
Nkd1	Gsk3b	2098988	2095854	10090.ENSMUSP00000034086	10090.ENSMUSP00000023507	0	0	0	0	0	0.165	0	0.371	0.453
Ccnd3	Cdh1	2100390	2093091	10090.ENSMUSP00000040488	10090.ENSMUSP00000000312	0	0	0	0	0	0.102	0	0.414	0.452
Mat2b	Gnmt	2101810	2093424	10090.ENSMUSP00000048222	10090.ENSMUSP00000002846	0	0	0	0	0	0	0	0.450	0.450
Bhmt	Ahcyl1	2109573	2097534	10090.ENSMUSP00000096912	10090.ENSMUSP00000029490	0.122	0	0	0	0	0	0	0.400	0.450
Btrc	Wnt3a	2105396	2094044	10090.ENSMUSP00000070728	10090.ENSMUSP00000010044	0	0	0	0	0	0	0	0.450	0.450
Ep300	Mtrr	2104849	2100260	10090.ENSMUSP00000066789	10090.ENSMUSP00000039810	0	0	0	0	0	0	0.429	0.075	0.449
Rhou	Wnt1	2100089	2095926	10090.ENSMUSP00000038915	10090.ENSMUSP00000023734	0	0	0	0	0	0.080	0	0.426	0.449
Mars	Cdk4	2114016	2093868	10090.ENSMUSP00000130666	10090.ENSMUSP00000006911	0	0	0	0	0.344	0.166	0	0.074	0.449
Tcn2	Mthfd2	2094957	2093734	10090.ENSMUSP00000020710	10090.ENSMUSP00000005810	0	0	0	0	0	0	0	0.449	0.449
Mapk8	Wnt4	2111593	2099636	10090.ENSMUSP00000107576	10090.ENSMUSP00000036580	0	0	0	0	0	0	0	0.449	0.449
Atic	Tyms	2096883	2096725	10090.ENSMUSP00000027384	10090.ENSMUSP00000026846	0	0	0	0	0	0.193	0	0.345	0.448
Ctnnb1	Sfrp4	2093883	2093430	10090.ENSMUSP00000007130	10090.ENSMUSP00000002883	0	0	0	0	0	0.119	0	0.398	0.447
Fgf4	Wnt10a	2103297	2093842	10090.ENSMUSP00000056752	10090.ENSMUSP00000006718	0	0	0	0	0	0.065	0	0.432	0.447
Mthfr	Gnmt	2105247	2093424	10090.ENSMUSP00000069774	10090.ENSMUSP00000002846	0	0	0	0	0	0	0	0.446	0.446
Fgf4	Wnt4	2103297	2099636	10090.ENSMUSP00000056752	10090.ENSMUSP00000036580	0	0	0	0	0	0.065	0	0.431	0.445
Fgf4	Wnt8a	2103297	2094132	10090.ENSMUSP00000056752	10090.ENSMUSP00000012426	0	0	0	0	0	0.065	0	0.431	0.445
Wnt1	Kremen1	2095926	2094939	10090.ENSMUSP00000023734	10090.ENSMUSP00000020662	0	0	0	0	0	0	0	0.445	0.445
Nkd1	Wnt7a	2098988	2098401	10090.ENSMUSP00000034086	10090.ENSMUSP00000032180	0	0	0	0	0	0.247	0	0.292	0.444
T	Wnt16	2106026	2098273	10090.ENSMUSP00000074236	10090.ENSMUSP00000031681	0	0	0	0	0	0.107	0	0.402	0.443
Mapk8	Wnt9a	2111593	2111153	10090.ENSMUSP00000107576	10090.ENSMUSP00000104411	0	0	0	0	0	0	0	0.442	0.442
Dkk1	Dvl2	2096415	2094637	10090.ENSMUSP00000025803	10090.ENSMUSP00000019362	0	0	0	0	0	0	0	0.442	0.442
Porcn	Nkd1	2106493	2098988	10090.ENSMUSP00000076790	10090.ENSMUSP00000034086	0	0	0	0	0	0.197	0	0.333	0.441
Nkd1	Wnt1	2098988	2095926	10090.ENSMUSP00000034086	10090.ENSMUSP00000023734	0	0	0	0	0	0.247	0	0.288	0.441
Wnt4	Nkd1	2099636	2098988	10090.ENSMUSP00000036580	10090.ENSMUSP00000034086	0	0	0	0	0	0.247	0	0.281	0.436
Wif1	Ctnnb1	2094864	2093883	10090.ENSMUSP00000020439	10090.ENSMUSP00000007130	0	0	0	0	0	0	0	0.436	0.436
Cth	Gnmt	2112417	2093424	10090.ENSMUSP00000113672	10090.ENSMUSP00000002846	0	0	0	0	0.195	0	0	0.329	0.436
Wnt11	Myc	2104506	2095683	10090.ENSMUSP00000064333	10090.ENSMUSP00000022971	0	0	0	0	0	0	0.310	0.216	0.435
Ahcyl2	Mat2b	2112079	2101810	10090.ENSMUSP00000110897	10090.ENSMUSP00000048222	0	0	0	0	0	0	0	0.435	0.435
Jun	Hspa8	2102864	2094310	10090.ENSMUSP00000054270	10090.ENSMUSP00000015800	0	0	0	0	0	0	0	0.435	0.435
Pygo1	Wnt2b	2101082	2097506	10090.ENSMUSP00000044368	10090.ENSMUSP00000029429	0	0	0	0	0	0.266	0	0.262	0.435
Mapk8	Senp2	2111593	2095872	10090.ENSMUSP00000107576	10090.ENSMUSP00000023561	0	0	0	0	0	0	0	0.433	0.434
Fgf4	Wnt2	2103297	2094091	10090.ENSMUSP00000056752	10090.ENSMUSP00000010941	0	0	0	0	0	0.065	0	0.419	0.433
Pygo1	Wnt4	2101082	2099636	10090.ENSMUSP00000044368	10090.ENSMUSP00000036580	0	0	0	0	0	0.266	0	0.260	0.433
Mat2a	Gart	2107985	2095908	10090.ENSMUSP00000087118	10090.ENSMUSP00000023684	0.069	0	0	0	0.071	0	0	0.397	0.432
Porcn	Dvl2	2106493	2094637	10090.ENSMUSP00000076790	10090.ENSMUSP00000019362	0	0	0	0	0	0	0	0.431	0.431
Sardh	Gnmt	2110430	2093424	10090.ENSMUSP00000099950	10090.ENSMUSP00000002846	0	0	0	0	0.130	0	0	0.373	0.431
Sfrp2	Sfrp4	2097579	2093430	10090.ENSMUSP00000029625	10090.ENSMUSP00000002883	0	0	0	0.676	0.213	0	0	0.860	0.431
Kremen1	Wnt2	2094939	2094091	10090.ENSMUSP00000020662	10090.ENSMUSP00000010941	0	0	0	0	0	0	0	0.429	0.430
Wnt1	Fos	2095926	2095256	10090.ENSMUSP00000023734	10090.ENSMUSP00000021674	0	0	0	0	0	0	0	0.430	0.430
Ccnd3	Sfrp1	2100390	2098938	10090.ENSMUSP00000040488	10090.ENSMUSP00000033952	0	0	0	0	0	0	0	0.429	0.430
Wnt5b	Nkd1	2112347	2098988	10090.ENSMUSP00000113188	10090.ENSMUSP00000034086	0	0	0	0	0	0.247	0	0.274	0.430
Mat2b	Mthfd1	2101810	2095182	10090.ENSMUSP00000048222	10090.ENSMUSP00000021443	0	0	0	0	0	0	0	0.430	0.430
Apc	Fzd6	2106775	2095664	10090.ENSMUSP00000078337	10090.ENSMUSP00000022906	0	0	0	0	0	0	0.310	0.207	0.429
Fzd3	Apc	2112550	2106775	10090.ENSMUSP00000115325	10090.ENSMUSP00000078337	0	0	0	0	0	0	0.310	0.207	0.429
Apc	Fzd9	2106775	2102740	10090.ENSMUSP00000078337	10090.ENSMUSP00000053551	0	0	0	0	0	0	0.310	0.207	0.429
Hspa8	Ppp2r1a	2094310	2093917	10090.ENSMUSP00000015800	10090.ENSMUSP00000007708	0	0	0	0	0.222	0.158	0	0.198	0.429
Apc	Fzd7	2106775	2100625	10090.ENSMUSP00000078337	10090.ENSMUSP00000041825	0	0	0	0	0	0	0.310	0.207	0.429
Fzd2	Apc	2108516	2106775	10090.ENSMUSP00000091463	10090.ENSMUSP00000078337	0	0	0	0	0	0	0.310	0.207	0.429
Apc	Fzd4	2106775	2102112	10090.ENSMUSP00000078337	10090.ENSMUSP00000049852	0	0	0	0	0	0	0.310	0.207	0.429
Apc	Fzd1	2106775	2103611	10090.ENSMUSP00000078337	10090.ENSMUSP00000058629	0	0	0	0	0	0	0.310	0.207	0.429
Bhmt	Atic	2109573	2096883	10090.ENSMUSP00000096912	10090.ENSMUSP00000027384	0	0	0	0	0	0	0	0.427	0.427
Fzd4	Csnk1d	2102112	2094490	10090.ENSMUSP00000049852	10090.ENSMUSP00000018274	0	0	0	0	0	0.115	0	0.378	0.426
Sfrp1	Cdh1	2098938	2093091	10090.ENSMUSP00000033952	10090.ENSMUSP00000000312	0	0	0	0	0	0	0	0.426	0.426
Lrp6	Ppp2r5d	2098447	2093420	10090.ENSMUSP00000032322	10090.ENSMUSP00000002839	0	0	0	0	0	0	0.391	0.095	0.425
Mthfs	Shmt1	2107433	2094559	10090.ENSMUSP00000082354	10090.ENSMUSP00000018744	0.167	0	0	0	0	0	0	0.339	0.425
Cth	Dmgdh	2112417	2100232	10090.ENSMUSP00000113672	10090.ENSMUSP00000039663	0	0	0	0	0.174	0	0	0.333	0.425
Wnt7b	Pygo1	2111258	2101082	10090.ENSMUSP00000105051	10090.ENSMUSP00000044368	0	0	0	0	0	0.266	0	0.248	0.425
Mthfs	Shmt2	2107433	2096621	10090.ENSMUSP00000082354	10090.ENSMUSP00000026470	0.167	0	0	0	0	0	0	0.339	0.425
Aldh1l1	Gnmt	2098399	2093424	10090.ENSMUSP00000032175	10090.ENSMUSP00000002846	0	0	0	0	0.280	0	0	0.233	0.424
Nkd1	Fosl1	2098988	2096435	10090.ENSMUSP00000034086	10090.ENSMUSP00000025850	0	0	0	0	0	0	0.336	0.167	0.423
Axin1	Ep300	2105990	2104849	10090.ENSMUSP00000073974	10090.ENSMUSP00000066789	0	0	0	0	0	0	0	0.423	0.423
Apc	Cdh1	2106775	2093091	10090.ENSMUSP00000078337	10090.ENSMUSP00000000312	0	0	0	0	0	0.164	0	0.339	0.423
Nkd1	Sfrp1	2098988	2098938	10090.ENSMUSP00000034086	10090.ENSMUSP00000033952	0	0	0	0	0	0.109	0	0.377	0.422
Nkd1	Sfrp2	2098988	2097579	10090.ENSMUSP00000034086	10090.ENSMUSP00000029625	0	0	0	0	0	0.109	0	0.376	0.421
Porcn	Fbxw2	2106493	2097138	10090.ENSMUSP00000076790	10090.ENSMUSP00000028220	0	0	0	0	0	0	0	0.421	0.421
Sfrp1	Kremen1	2098938	2094939	10090.ENSMUSP00000033952	10090.ENSMUSP00000020662	0	0	0	0	0	0	0	0.421	0.421
Rhou	Dvl1	2100089	2098025	10090.ENSMUSP00000038915	10090.ENSMUSP00000030948	0	0	0	0	0	0.197	0	0.309	0.421
Nkd1	Sfrp4	2098988	2093430	10090.ENSMUSP00000034086	10090.ENSMUSP00000002883	0	0	0	0	0	0.109	0	0.376	0.421
Fpgs	Mthfd2	2097116	2093734	10090.ENSMUSP00000028148	10090.ENSMUSP00000005810	0.173	0	0	0	0	0	0	0.328	0.420
Mapk8	Wnt7b	2111593	2111258	10090.ENSMUSP00000107576	10090.ENSMUSP00000105051	0	0	0	0	0	0	0	0.420	0.420
Tle2	Wnt3	2112862	2093060	10090.ENSMUSP00000121125	10090.ENSMUSP00000000127	0	0	0	0	0	0	0	0.418	0.418
Bok	Myc	2096923	2095683	10090.ENSMUSP00000027499	10090.ENSMUSP00000022971	0	0	0	0	0	0	0.387	0.090	0.418
Fgf4	Wnt8b	2103297	2100807	10090.ENSMUSP00000056752	10090.ENSMUSP00000042867	0	0	0	0	0	0.065	0	0.403	0.418
Atic	Cdk4	2096883	2093868	10090.ENSMUSP00000027384	10090.ENSMUSP00000006911	0	0	0	0	0.374	0.064	0	0.085	0.418
Mars	Gart	2114016	2095908	10090.ENSMUSP00000130666	10090.ENSMUSP00000023684	0.107	0	0	0	0.375	0	0	0	0.418
Gcsh	Paics	2099753	2098091	10090.ENSMUSP00000037131	10090.ENSMUSP00000031160	0.130	0	0	0	0.288	0	0	0.135	0.417
Shmt2	Hspa8	2096621	2094310	10090.ENSMUSP00000026470	10090.ENSMUSP00000015800	0.068	0	0	0	0.070	0.107	0	0.335	0.417
Wnt5a	Rhou	2104589	2100089	10090.ENSMUSP00000064878	10090.ENSMUSP00000038915	0	0	0	0	0	0.080	0	0.392	0.417
Mtr	Folr2	2109768	2108555	10090.ENSMUSP00000097442	10090.ENSMUSP00000091692	0	0	0	0	0	0	0	0.417	0.416
Wnt8b	Nkd1	2100807	2098988	10090.ENSMUSP00000042867	10090.ENSMUSP00000034086	0	0	0	0	0	0.166	0	0.328	0.416
Mat2a	Gnmt	2107985	2093424	10090.ENSMUSP00000087118	10090.ENSMUSP00000002846	0	0	0	0	0	0	0	0.415	0.414
Tcf7	Lrp5	2107629	2096438	10090.ENSMUSP00000084055	10090.ENSMUSP00000025856	0	0	0	0	0	0	0	0.415	0.414
Axin1	Sfrp4	2105990	2093430	10090.ENSMUSP00000073974	10090.ENSMUSP00000002883	0	0	0	0	0	0	0	0.413	0.413
Slc19a1	Folh1	2110682	2093293	10090.ENSMUSP00000101050	10090.ENSMUSP00000001824	0	0	0	0	0	0	0	0.413	0.412
Frzb	Lrp5	2097203	2096438	10090.ENSMUSP00000028389	10090.ENSMUSP00000025856	0	0	0	0	0	0	0	0.413	0.412
Atic	Folh1	2096883	2093293	10090.ENSMUSP00000027384	10090.ENSMUSP00000001824	0	0	0	0	0	0	0	0.411	0.412
Lrp5	Myc	2096438	2095683	10090.ENSMUSP00000025856	10090.ENSMUSP00000022971	0	0	0	0	0	0	0	0.413	0.412
Myc	Mthfd1	2095683	2095182	10090.ENSMUSP00000022971	10090.ENSMUSP00000021443	0	0	0	0	0	0	0	0.413	0.412
Fzd5	Nkd1	2104983	2098988	10090.ENSMUSP00000067783	10090.ENSMUSP00000034086	0	0	0	0	0	0.120	0	0.358	0.411
Cdh1	Wnt3	2093091	2093060	10090.ENSMUSP00000000312	10090.ENSMUSP00000000127	0	0	0	0	0	0	0	0.411	0.411
Fzd2	Nkd1	2108516	2098988	10090.ENSMUSP00000091463	10090.ENSMUSP00000034086	0	0	0	0	0	0.120	0	0.358	0.411
Jun	Senp2	2102864	2095872	10090.ENSMUSP00000054270	10090.ENSMUSP00000023561	0	0	0	0	0	0	0	0.411	0.411
Shmt1	Hspa8	2094559	2094310	10090.ENSMUSP00000018744	10090.ENSMUSP00000015800	0.068	0	0	0	0.070	0.107	0	0.328	0.410
Jun	Dnmt1	2102864	2093584	10090.ENSMUSP00000054270	10090.ENSMUSP00000004202	0	0	0	0	0	0	0	0.411	0.410
Axin1	Fos	2105990	2095256	10090.ENSMUSP00000073974	10090.ENSMUSP00000021674	0	0	0	0	0	0	0	0.410	0.410
Nkd1	Wnt6	2098988	2093841	10090.ENSMUSP00000034086	10090.ENSMUSP00000006716	0	0	0	0	0	0.166	0	0.321	0.409
Csnk2a1	Tcf7	2109556	2107629	10090.ENSMUSP00000096829	10090.ENSMUSP00000084055	0	0	0	0	0	0.291	0	0.199	0.408
Csnk1a1	Fzd4	2113706	2102112	10090.ENSMUSP00000128871	10090.ENSMUSP00000049852	0	0	0	0	0	0.115	0	0.357	0.407
Nkd1	Wnt16	2098988	2098273	10090.ENSMUSP00000034086	10090.ENSMUSP00000031681	0	0	0	0	0	0.238	0	0.253	0.407
Tle2	Axin1	2112862	2105990	10090.ENSMUSP00000121125	10090.ENSMUSP00000073974	0	0	0	0	0	0	0	0.407	0.407
Tle2	Wnt3a	2112862	2094044	10090.ENSMUSP00000121125	10090.ENSMUSP00000010044	0	0	0	0	0	0	0	0.406	0.406
Sardh	Ahcy	2110430	2104120	10090.ENSMUSP00000099950	10090.ENSMUSP00000061851	0.069	0	0	0	0.259	0	0	0.209	0.406
